mid,pid,jid,credit,role
tt0258463,nm0244957,3,,Eamon
tt0258463,nm0102678,3,,Picot
tt0258463,nm0622505,3,,Castel (as Nicky Naude)
tt0258463,nm0782966,3,,Marshall
tt0258463,nm0330983,3,,Com Tech
tt0258463,nm1197341,3,,Manheim (as Russel Levy)
tt0258463,nm0003748,3,,Security Chief
tt0258463,nm0756651,3,,Morgue Boss (as Hubert Saint Macary)
tt0258463,nm0051394,3,,Consulate Clerk
tt0258463,nm1194135,3,,Deauvage
tt0258463,nm0095878,3,,Taxi Driver (as Manu Booz)
tt0258463,nm2067347,3,,Morgue Attendant
tt0258463,nm0291569,3,,Rawlins
tt0258463,nm0291798,3,,Concierge
tt0258463,nm0038682,3,,Wombosi Counselor (as Thierry Ashanti)
tt0258463,nm0296563,3,,Apfel
tt0258463,nm1197229,3,,Deputy DCM
tt0258463,nm1197236,3,,Alain
tt0258463,nm1036646,3,,Alliance Secretary
tt0258463,nm0128558,3,,Davies
tt0258463,nm0855019,3,,Bank Receptionist (as Kait Denison)
tt0258463,nm1193795,3,,Zurich Cop
tt0258463,nm0921468,3,,Zurich Cop
tt0258463,nm1196682,3,,Claudia
tt0258463,nm1197344,3,,Marine
tt0258463,nm1193812,3,,Marine
tt0258463,nm1285039,3,,Marine
tt0258463,nm1197339,3,,Marine
tt0258463,nm1197380,3,,Marine
tt0258463,nm0598922,3,,Marine
tt0258463,nm1195925,3,,Marine
tt0258463,nm0729742,3,,Marine
tt0258463,nm1196187,3,,Marine
tt0258463,nm1197549,3,,Marine
tt0258463,nm1197556,3,,Marine
tt0258463,nm0340149,3,,Salvi
tt0258463,nm0377564,3,,Wombosi Bodyguard
tt0258463,nm0082229,3,,Wombosi Bodyguard (as Jean-Yves Billien)
tt0258463,nm1195721,3,,Wombosi Bodyguard (as Daniel Erskine Nartay)
tt0258463,nm0202875,3,,Wombosi Bodyguard (as Elvin 'Chopper' David)
tt0387564,nm1490123,1,,
tt0387564,nm1191481,2,written by,
tt0387564,nm1490123,2,story,
tt0387564,nm1191481,2,story,
tt0387564,nm1191481,3,,Adam Faulkner-Stanheight
tt0387564,nm0000144,3,,Dr. Lawrence Gordon
tt0387564,nm0000418,3,,Detective David Tapp
tt0387564,nm0504962,3,,Detective Steven Sing
tt0387564,nm0000539,3,,Kerry
tt0387564,nm0125320,3,,Paul
tt0387564,nm0349673,3,,Mark
tt0387564,nm0256237,3,,Zep Hindle
tt0387564,nm0553468,3,,Brett
tt0387564,nm0809938,3,,Amanda
tt0387564,nm0891863,3,,Diana Gordon
tt0387564,nm0005321,3,,Alison Gordon
tt0387564,nm0068709,3,,Jeff
tt0387564,nm0159017,3,,Carla (as Alexandra Chun)
tt0387564,nm0304982,3,,Father
tt0387564,nm0068551,3,,Jigsaw
tt0099348,nm0000126,1,,
tt0099348,nm0086658,2,screenplay,
tt0099348,nm0086658,2,novel,
tt0099348,nm0000126,3,,Lieutenant Dunbar
tt0099348,nm0001521,3,,Stands With A Fist
tt0099348,nm0001295,3,,Kicking Bird
tt0099348,nm0002110,3,,Wind In His Hair
tt0099348,nm0922671,3,,Ten Bears (as Floyd Red Crow Westerman)
tt0099348,nm0001987,3,,Black Shawl
tt0099348,nm0665123,3,,Timmons
tt0099348,nm0734236,3,,Lieutenant Elgin
tt0099348,nm0001999,3,,Major Fambrough
tt0099348,nm0379157,3,,Stone Calf
tt0099348,nm0496724,3,,Smiles A Lot
tt0099348,nm0817375,3,,Otter
tt0099348,nm0518819,3,,Worm
tt0099348,nm0682490,3,,Spivey
tt0099348,nm0152880,3,,Pretty Shield
tt0099348,nm0263577,3,,Sergeant Pepper
tt0099348,nm0430829,3,,Sergeant Bauer
tt0099348,nm0051257,3,,Edwards
tt0099348,nm0333412,3,,Major
tt0099348,nm0396265,3,,General Tide
tt0099348,nm0001071,3,,Christine
tt0099348,nm1706615,3,,Willie
tt0099348,nm0199615,3,,Christine's Mother
tt0099348,nm0924415,3,,Big Warrior
tt0099348,nm0846775,3,,Escort Warrior
tt0099348,nm0716324,3,,Sioux #1 / Warrior #1
tt0099348,nm0937981,3,,Sioux #2 / Warrior #2 (as Sheldon Wolfchild)
tt0099348,nm0836071,3,,Toughest Pawnee
tt0099348,nm0157454,3,,Pawnee #1
tt0099348,nm0081693,3,,Pawnee #2
tt0099348,nm0152881,3,,Pawnee #3
tt0099348,nm0628681,3,,Sioux Warrior
tt0099348,nm0392733,3,,Sioux Warrior
tt0099348,nm0627889,3,,Sioux Courier
tt0099348,nm0298209,3,,Kicking Bird's Son
tt0099348,nm0924388,3,,Kicking Bird's Eldest Son
tt0099348,nm0175848,3,,Kicking Bird's Daughter
tt0099348,nm0081692,3,,Village Mother
tt0099348,nm0150448,3,,Guard (as Steve Chambers)
tt0099348,nm0123500,3,,General's Aide (as William H. Burton)
tt0099348,nm0193050,3,,Confederate Cavalryman
tt0099348,nm0860550,3,,Confederate Soldier
tt0099348,nm0360391,3,,Confederate Soldier
tt0099348,nm0371626,3,,Wagon Driver
tt0099348,nm0325892,3,,Union Soldier
tt0099348,nm0182421,3,,Tucker
tt0099348,nm0593415,3,,Ray
tt0099348,nm0193218,3,,Ambush Wagon Driver
tt0099348,nm2517979,3,,Cisco
tt0099348,nm2520634,3,,Two Socks - a Wolf
tt0099348,nm2518832,3,,Two Socks - a Wolf
tt0416320,nm0000095,1,,
tt0416320,nm0000095,2,written by,
tt0416320,nm0001667,3,,Chris Wilton
tt0416320,nm0035602,3,,Mr. Townsend
tt0416320,nm0443373,3,,Estate Agent
tt0416320,nm0328828,3,,Tom Hewett
tt0416320,nm0004051,3,,Alec Hewett
tt0416320,nm0934362,3,,Eleanor Hewett
tt0416320,nm0607865,3,,Chloe Hewett Wilton
tt0416320,nm0446462,3,,'La Traviata' Performers
tt0416320,nm1468383,3,,'La Traviata' Performers
tt0416320,nm0309693,3,,Ping-Pong Player
tt0416320,nm0424060,3,,Nola Rice
tt0416320,nm2090163,3,,Waiter
tt0416320,nm0475336,3,,Rod Carver
tt0416320,nm1127608,3,,Alan Sinclair
tt0416320,nm0373677,3,,'Rigoletto' Performer
tt0416320,nm0287432,3,,John the Chauffeur
tt0416320,nm0672303,3,,Henry
tt0416320,nm2090121,3,,Telephone Operator
tt0416320,nm0640722,3,,Custodian
tt0416320,nm0707214,3,,Heather
tt0416320,nm0444451,3,,Carol
tt0416320,nm0854364,3,,Samantha
tt0416320,nm0879239,3,,Mrs. Eastby
tt0416320,nm0359710,3,,Hewetts' Friends
tt0416320,nm1860359,3,,Hewetts' Friends
tt0416320,nm0128135,3,,Margaret
tt0416320,nm1312338,3,,Nola's Co-Worker
tt0416320,nm0758760,3,,Ian
tt0416320,nm1527905,3,,Policeman
tt0416320,nm0671487,3,,Detective Parry
tt0416320,nm0001971,3,,Inspector Dowd
tt0416320,nm0626362,3,,Detective Banner
tt1605783,nm0000095,1,,
tt1605783,nm0000095,2,written by,
tt1605783,nm0005562,3,,Gil
tt1605783,nm1046097,3,,Inez
tt1605783,nm0298281,3,,John
tt1605783,nm0448252,3,,Helen
tt1605783,nm0790688,3,,Paul
tt1605783,nm3616206,3,,Carol
tt1605783,nm0116257,3,,Museum Guide
tt1605783,nm0814400,3,,Man at Wine Tasting
tt1605783,nm0359331,3,,1920's Partygoer
tt1605783,nm0332267,3,,1920's Partygoer
tt1605783,nm1109153,3,,1920's Partygoer
tt1605783,nm0174302,3,,1920's Partygoer (as Marie-Sohne Condé)
tt1605783,nm1934325,3,,Cole Porter
tt1605783,nm0683467,3,,Zelda Fitzgerald
tt1605783,nm1089991,3,,F. Scott Fitzgerald
tt1605783,nm1339841,3,,Joséphine Baker
tt1605783,nm1015684,3,,Ernest Hemingway
tt1605783,nm1563607,3,,Juan Belmonte
tt1605783,nm0818617,3,,Antiques Dealer
tt1605783,nm4477063,3,,Alice B. Toklas
tt1605783,nm0000870,3,,Gertrude Stein
tt1605783,nm0223817,3,,Pablo Picasso
tt1605783,nm0182839,3,,Adriana
tt1605783,nm2244205,3,,Gabrielle
tt1605783,nm1170104,3,,Djuna Barnes
tt1605783,nm0004778,3,,Salvador Dalí
tt1605783,nm2911990,3,,Man Ray
tt1605783,nm0212032,3,,Luis Buñuel (as Adrien De Van)
tt1605783,nm3181386,3,,Détective Duluc
tt1605783,nm0255362,3,,Détective Tisserant
tt1605783,nm0522916,3,,T.S. Eliot
tt1605783,nm0445463,3,,Hotel Doctor
tt1605783,nm2272097,3,,Henri Matisse
tt1605783,nm0163553,3,,Leo Stein
tt1605783,nm0518187,3,,Belle Époque Couple
tt1605783,nm0888468,3,,Belle Époque Couple
tt1605783,nm0071113,3,,Maxim's Hostess
tt1605783,nm4476234,3,,Henri de Toulouse-Lautrec
tt1605783,nm0705005,3,,Paul Gauguin
tt1605783,nm0744554,3,,Edgar Degas
tt1605783,nm0059974,3,,Versailles Royalty
tt1605783,nm0904273,3,,Versailles Royalty
tt5074352,nm4318159,1,,
tt5074352,nm6328029,2,,
tt5074352,nm6328031,2,,
tt5074352,nm6328030,2,,
tt5074352,nm8661566,2,Dialogue Writer: Telugu,
tt5074352,nm4318159,2,,
tt5074352,nm0451148,3,,Mahavir Singh Phogat
tt5074352,nm0760778,3,,Geeta Phogat
tt5074352,nm7621667,3,,Babita Kumari
tt5074352,nm2799219,3,,Daya Kaur
tt5074352,nm6269780,3,,Omkar
tt5074352,nm7621668,3,,Young Geeta
tt5074352,nm7621669,3,,Young Babita
tt5074352,nm5057209,3,,Young Omkar (as Ritwik Sahore)
tt5074352,nm2971390,3,,Coach Pramod Kadam
tt0449059,nm0206760,1,,
tt0449059,nm0267512,1,,
tt0449059,nm1578335,2,written by,
tt0449059,nm1113550,3,,Olive Hoover
tt0449059,nm0001427,3,,Richard Hoover
tt0449059,nm0200452,3,,Dwayne
tt0449059,nm0000273,3,,Grandpa Edwin Hoover
tt0449059,nm0001057,3,,Sheryl Hoover
tt0449059,nm0136797,3,,Frank Ginsberg
tt0449059,nm1196755,3,,Doctor #1
tt0449059,nm0848154,3,,Cindy
tt0449059,nm1312332,3,,Diner Waitress
tt0449059,nm0575339,3,,Mechanic
tt0449059,nm0520993,3,,Convenience Store Proprietor
tt0449059,nm0793526,3,,Josh
tt0449059,nm0860179,3,,Larry Sugarman
tt0449059,nm1588622,3,,Teen Boy #1
tt0449059,nm0186505,3,,Stan Grossman
tt0449059,nm0906975,3,,Doctor #2
tt0449059,nm0628420,3,,Linda
tt0449059,nm0606487,3,,State Trooper McCleary
tt0449059,nm0335275,3,,Pageant Official Jenkins
tt0449059,nm0005120,3,,Kirby
tt0449059,nm2071646,3,,Miss California
tt0449059,nm0707476,3,,Pageant Assistant Pam
tt0449059,nm0318466,3,,Funeral Home Worker
tt0449059,nm0576015,3,,Biker Dad
tt0449059,nm0935616,3,,Pageant MC
tt0449059,nm0253747,3,,Judge
tt0449059,nm2061256,3,,Girl in Hallway
tt0449059,nm0735440,3,,Officer Martinez
tt0449059,nm2315133,3,,Pageant Contestant
tt0449059,nm1976869,3,,Pageant Contestant
tt0449059,nm2315144,3,,Pageant Contestant
tt0449059,nm2315130,3,,Pageant Contestant
tt0449059,nm2315145,3,,Pageant Contestant
tt0449059,nm2315146,3,,Pageant Contestant
tt0449059,nm2315136,3,,Pageant Contestant
tt0449059,nm2315148,3,,Pageant Contestant
tt0449059,nm1860409,3,,Pageant Contestant
tt0449059,nm2315135,3,,Pageant Contestant
tt0449059,nm2315139,3,,Pageant Contestant
tt0449059,nm2315141,3,,Pageant Contestant
tt0449059,nm2315138,3,,Pageant Contestant
tt0449059,nm2315147,3,,Pageant Contestant
tt6155172,nm0190859,1,,
tt6155172,nm0190859,2,written by,
tt6155172,nm8611957,3,,Cleo
tt6155172,nm0211920,3,,Sra. Sofía
tt6155172,nm9948845,3,,Toño
tt6155172,nm9985727,3,,Paco
tt6155172,nm5841958,3,,Pepe
tt6155172,nm8611958,3,,Sofi
tt6155172,nm9863951,3,,Adela
tt6155172,nm9985728,3,,Sra. Teresa
tt6155172,nm9985729,3,,Ignacio
tt6155172,nm9992085,3,,Sr. Antonio
tt6155172,nm9716310,3,,Fermín
tt6155172,nm9985730,3,,Ramón
tt6155172,nm2089611,3,,Profesor Zovek
tt6155172,nm9985731,3,,Dra. Velez
tt6155172,nm9985732,3,,Pediatra
tt6155172,nm9985733,3,,Médico Residente
tt6155172,nm4553455,3,,Benita
tt6155172,nm0495426,3,,Político
tt6155172,nm9985736,3,,Beto Pardo
tt6155172,nm9985737,3,,Ove Larsen
tt0092965,nm0000229,1,,
tt0092965,nm0001779,2,screenplay,
tt0092965,nm0050618,2,novel,
tt0092965,nm0583675,2,uncredited,
tt0092965,nm0000288,3,,Jim
tt0092965,nm0000518,3,,Basie
tt0092965,nm0001669,3,,Mrs. Victor
tt0092965,nm0369814,3,,Dr. Rawlins
tt0092965,nm0001592,3,,Frank Demarest
tt0092965,nm0680587,3,,Maxton
tt0092965,nm0406592,3,,Sgt. Nagata
tt0092965,nm0723791,3,,"Mary Graham, Jim's mother"
tt0092965,nm0292538,3,,"John Graham, Jim's father"
tt0092965,nm0301895,3,,Mr. Victor
tt0092965,nm0441165,3,,Kamikaze Boy Pilot (as Takatoro Kataoka)
tt0092965,nm0001774,3,,Dainty
tt0092965,nm0624623,3,,Tiptree
tt0092965,nm0786860,3,,Cohen
tt0092965,nm0827137,3,,Mr. Lockwood
tt0092965,nm0790244,3,,Yang
tt0092965,nm0411105,3,,Sgt. Uchida
tt0092965,nm0684890,3,,Amy Matthews
tt0092965,nm0907813,3,,Mr. Radik
tt0092965,nm0213169,3,,Singing Prisoner
tt0092965,nm0877383,3,,Mrs. Gilmour
tt0092965,nm0145250,3,,Mrs. Phillips
tt0092965,nm0317913,3,,Mrs. Lockwood
tt0092965,nm0584194,3,,Mr. Partridge
tt0092965,nm0530997,3,,Mrs. Hug
tt0092965,nm0283446,3,,British Prisoner
tt0092965,nm0338785,3,,British Prisoner
tt0092965,nm0365876,3,,British Prisoner
tt0092965,nm0396439,3,,British Prisoner
tt0092965,nm0358098,3,,British Prisoner
tt0092965,nm0710025,3,,British Prisoner
tt0092965,nm0093871,3,,British Prisoner
tt0092965,nm0494846,3,,British Prisoner
tt0092965,nm0285404,3,,British Prisoner
tt0092965,nm0178741,3,,British Prisoner
tt0092965,nm11017939,3,,British Prisoner
tt0092965,nm0519468,3,,British Prisoner
tt0092965,nm0912016,3,,British Prisoner
tt0092965,nm0420029,3,,American Prisoner
tt0092965,nm0189372,3,,American Prisoner
tt0092965,nm0662258,3,,American Prisoner
tt0092965,nm0153186,3,,American Prisoner
tt0092965,nm0477297,3,,Mr. Chen
tt0092965,nm0199094,3,,Col. Marshall
tt0092965,nm0465072,3,,Chinese Youth
tt0092965,nm0945272,3,,Japanese Truck Driver
tt0092965,nm0032817,3,,Japanese Sergeant - Airfield
tt0092965,nm0001524,3,,Lt. Price
tt0092965,nm0209030,3,,Frenchman
tt0092965,nm0502993,3,,Amah
tt0092965,nm0202112,3,,Paul
tt0092965,nm0686920,3,,Paul's Sister
tt0092965,nm0152017,3,,Chinese Cook at Detention Centre
tt0092965,nm0601379,3,,Mr. Pym
tt0092965,nm0703101,3,,Mrs. Pym
tt0092965,nm0550204,3,,Mrs. Partridge
tt0092965,nm0241975,3,,Mrs. Hug's Father
tt0092965,nm0256994,3,,Mr. Chen's Aide
tt0092965,nm0147458,3,,Shopkeeper
tt0092965,nm0702665,3,,Shopkeeper
tt0092965,nm0946993,3,,Merchant
tt0092965,nm0508636,3,,Merchant
tt0092965,nm0955489,3,,Merchant
tt0099487,nm0000318,1,,
tt0099487,nm0000318,2,story,
tt0099487,nm0003031,2,story,
tt0099487,nm0003031,2,screenplay,
tt0099487,nm0000136,3,,Edward Scissorhands
tt0099487,nm0000213,3,,Kim
tt0099487,nm0001848,3,,Peg
tt0099487,nm0001309,3,,Jim
tt0099487,nm0000834,3,,Joyce
tt0099487,nm0647084,3,,Kevin
tt0099487,nm0004916,3,,Helen
tt0099487,nm0000715,3,,Marge
tt0099487,nm0930454,3,,Officer Allen
tt0099487,nm0428952,3,,Esmeralda
tt0099487,nm0001637,3,,The Inventor
tt0099487,nm0000273,3,,Bill
tt0099487,nm0088964,3,,Tinka (as Susan J. Blommaert)
tt0099487,nm0674642,3,,Cissy (as Linda Perry)
tt0099487,nm0203384,3,,Host-TV
tt0099487,nm0947010,3,,George
tt0099487,nm0338556,3,,Suzanne
tt0099487,nm0488267,3,,Max
tt0099487,nm0573032,3,,Denny
tt0099487,nm0697191,3,,TV Newswoman
tt0099487,nm0484179,3,,Retired Man
tt0099487,nm0302384,3,,Granddaughter
tt0099487,nm0527316,3,,Psychologist
tt0099487,nm0297322,3,,Loan Officer
tt0099487,nm0109359,3,,Dishwasher Man
tt0099487,nm0658413,3,,Editor
tt0099487,nm0531333,3,,Reporter
tt0099487,nm0018307,3,,Reporter
tt0099487,nm0723365,3,,Reporter
tt0099487,nm0163646,3,,Beefy Man (as Andrew Clark)
tt0099487,nm0188513,3,,Pink Girl
tt0099487,nm0381501,3,,Older Woman / TV
tt0099487,nm0861087,3,,Young Woman / TV
tt0099487,nm0707746,3,,Red-Haired Woman / TV
tt0099487,nm0582865,3,,Teenage Girl / TV
tt0099487,nm0016298,3,,Rich Widow / TV
tt0099487,nm0682583,3,,Blonde / TV
tt0099487,nm0222241,3,,Policeman
tt0099487,nm0310036,3,,Policeman
tt0099487,nm0516157,3,,Teenage Girl
tt0099487,nm0231324,3,,Other Teen
tt0099487,nm0289206,3,,Police Sergeant
tt0099487,nm0272611,3,,Max's Mother
tt0099487,nm0859558,3,,Little Girl on Bike
tt0099487,nm0090149,3,,Neighborhood Extra
tt0099487,nm1023019,3,,Neighborhood Extra
tt0099487,nm1021329,3,,Neighborhood Extra
tt0099487,nm1021290,3,,Neighborhood Extra
tt0099487,nm1022553,3,,Neighborhood Extra
tt0099487,nm0281716,3,,Neighborhood Extra (as Kathy Fleming)
tt0099487,nm1021497,3,,Neighborhood Extra
tt0099487,nm1021540,3,,Neighborhood Extra
tt0099487,nm1023039,3,,Neighborhood Extra
tt0099487,nm1021602,3,,Neighborhood Extra
tt0099487,nm1021742,3,,Neighborhood Extra
tt0099487,nm1023089,3,,Neighborhood Extra
tt0099487,nm1022727,3,,Neighborhood Extra
tt0099487,nm0069110,3,,Neighborhood Extra
tt0099487,nm1022488,3,,Neighborhood Extra
tt0099487,nm1022491,3,,Neighborhood Extra
tt0099487,nm1021404,3,,Neighborhood Extra
tt0099487,nm1022805,3,,Neighborhood Extra
tt0099487,nm1022814,3,,Neighborhood Extra
tt0099487,nm1021708,3,,Neighborhood Extra
tt0099487,nm1022518,3,,Neighborhood Extra
tt0099487,nm1022905,3,,Neighborhood Extra
tt0099487,nm1022947,3,,Neighborhood Extra
tt0099487,nm1022950,3,,Neighborhood Extra
tt0361862,nm0026442,1,,
tt0361862,nm0466925,2,written by,
tt0361862,nm0000288,3,,Trevor Reznik
tt0361862,nm0000492,3,,Stevie
tt0361862,nm0845209,3,,Marie
tt0361862,nm0788767,3,,Ivan
tt0361862,nm0000461,3,,Miller
tt0361862,nm0319142,3,,Jackson (as Larry Gilliard)
tt0361862,nm0146146,3,,Jones
tt0361862,nm0557281,3,,Mrs. Shrike
tt0361862,nm1505061,3,,Nicholas (as Matthew Romero)
tt0361862,nm0519173,3,,Supervisor Furman
tt0361862,nm0830479,3,,Inspector Rogers
tt0361862,nm1205160,3,,Tucker
tt0361862,nm1001255,3,,Gonzales
tt0361862,nm1324266,3,,Evangelisti
tt0361862,nm1741782,3,,DMV Clerk
tt0361862,nm0186406,3,,Waitress
tt0361862,nm1745494,3,,Radiologist
tt0361862,nm0204297,3,,Marge
tt0361862,nm1368769,3,,Bartender
tt0361862,nm1741838,3,,Detective
tt0361862,nm0393449,3,,Drunk
tt0361862,nm1745059,3,,Inspector Daniels
tt0361862,nm1422361,3,,Old Fisherman
tt0361862,nm0148532,3,,Pedestrian
tt0361862,nm1745766,3,,Woman in Crowd
tt0361862,nm1725461,3,,Man in Crowd
tt0361862,nm1742099,3,,Young Policeman
tt0361862,nm1745700,3,,Ticket Agent
tt0361862,nm1746354,3,,Man in Stall
tt0361862,nm1564443,3,,Woman in Stall
tt0914798,nm0379179,1,,
tt0914798,nm2477197,2,novel,
tt0914798,nm0379179,2,screenplay,
tt0914798,nm2633535,3,,Bruno
tt0914798,nm2726789,3,,Leon (as Zac Mattoon-O'Brien)
tt0914798,nm2705126,3,,Martin
tt0914798,nm2646294,3,,Karl
tt0914798,nm0267812,3,,Mother
tt0914798,nm1728514,3,,Maria
tt0914798,nm0390576,3,,Berlin Cook
tt0914798,nm2633591,3,,Gretel
tt0914798,nm0036886,3,,Lars
tt0914798,nm0000667,3,,Father
tt0914798,nm0426062,3,,Grandpa
tt0914798,nm0359430,3,,Grandma
tt0914798,nm2003845,3,,Palm Court Singer
tt0914798,nm0893956,3,,Meinberg
tt0914798,nm0275290,3,,Schultz
tt0914798,nm0962176,3,,Heinz
tt0914798,nm1670029,3,,Lieutenant Kotler
tt0914798,nm0371342,3,,Pavel
tt0914798,nm0636235,3,,Herr Liszt
tt0914798,nm2643306,3,,Shmuel
tt0914798,nm9739447,3,,Isaak
tt0914798,nm3173245,3,,Kapo 1
tt0914798,nm0843563,3,,Kapo 2
tt0914798,nm1106274,3,,Kapo 3 Sonderkommando
tt0914798,nm0366073,3,,Elderly Jewish Man (as Gábor Harsay)
tt0080120,nm0001353,1,,
tt0080120,nm0951050,2,based on the novel by,
tt0080120,nm0787072,2,screenplay by,
tt0080120,nm0001353,2,screenplay by,
tt0080120,nm0065235,3,,Swan
tt0080120,nm0001664,3,,Ajax
tt0080120,nm0942352,3,,Cleon
tt0080120,nm0878784,3,,Snow
tt0080120,nm0364593,3,,Cochise
tt0080120,nm0572010,3,,Cowboy
tt0080120,nm0845062,3,,Rembrandt (as Marcelino Sanchez)
tt0080120,nm0585256,3,,Vermin
tt0080120,nm0888154,3,,Mercy
tt0080120,nm0384631,3,,Cyrus
tt0080120,nm0446314,3,,Luther
tt0080120,nm0858106,3,,D.J.
tt0080120,nm0651140,3,,Candy Store Girl
tt0080120,nm0001689,3,,Policewoman
tt0080120,nm0118612,3,,Gas Station Man
tt0080120,nm7982211,3,,Masai
tt0080120,nm0696222,3,,Prom Couple
tt0080120,nm0696958,3,,Prom Couple
tt0080120,nm0779309,3,,Prom Couple
tt0080120,nm0113195,3,,Prom Couple
tt0080120,nm0786611,3,,Gramercy Riff
tt0080120,nm0274504,3,,Gramercy Riff
tt0080120,nm0145069,3,,Gramercy Riff
tt0080120,nm0250045,3,,Gramercy Riff
tt0080120,nm0780775,3,,Gramercy Riff
tt0080120,nm0416774,3,,Gramercy Riff
tt0080120,nm0165972,3,,Gramercy Riff
tt0080120,nm0587125,3,,Gramercy Riff
tt0080120,nm0290166,3,,Gramercy Riff
tt0080120,nm0362273,3,,Gramercy Riff
tt0080120,nm0695361,3,,Gramercy Riff
tt0080120,nm0830948,3,,Gramercy Riff
tt0080120,nm0919045,3,,Rogue
tt0080120,nm0588444,3,,Rogue
tt0080120,nm0094863,3,,Rogue
tt0080120,nm0061535,3,,Rogue
tt0080120,nm0419017,3,,Rogue
tt0080120,nm0307288,3,,Rogue
tt0080120,nm0363284,3,,Rogue
tt0080120,nm0051183,3,,Rogue
tt0080120,nm0808541,3,,Turnbull A.C.
tt0080120,nm0756637,3,,Turnbull A.C.
tt0080120,nm0956593,3,,Turnbull A.C.
tt0080120,nm0141058,3,,Turnbull A.C.
tt0080120,nm0931938,3,,Turnbull A.C. (as William Williams)
tt0080120,nm0287961,3,,Turnbull A.C.
tt0080120,nm0055652,3,,Turnbull A.C.
tt0080120,nm0861923,3,,Turnbull A.C.
tt0080120,nm0420307,3,,Turnbull A.C.
tt0080120,nm8109205,3,,Orphan
tt0080120,nm0708559,3,,Orphan
tt0080120,nm0659622,3,,Orphan
tt0080120,nm0325053,3,,Orphan
tt0080120,nm0546754,3,,Orphan
tt0080120,nm2936604,3,,Orphan
tt0080120,nm0257048,3,,Orphan
tt0080120,nm0169442,3,,Orphan
tt0080120,nm0785511,3,,Orphan
tt0080120,nm0233171,3,,Orphan
tt0080120,nm0382047,3,,Baseball Fury (as Jerry Hewitt)
tt0080120,nm0753139,3,,Baseball Fury
tt0080120,nm0150448,3,,Baseball Fury (as Steve Chambers)
tt0080120,nm0158041,3,,Baseball Fury
tt0080120,nm0490122,3,,Baseball Fury
tt0080120,nm0081074,3,,Baseball Fury (as Eugene Bicknell)
tt0080120,nm0573738,3,,Baseball Fury
tt0080120,nm0416944,3,,Baseball Fury (as Steven James)
tt0080120,nm0750375,3,,Baseball Fury
tt0080120,nm0535207,3,,Baseball Fury
tt0080120,nm0025574,3,,Baseball Fury (as Billy Anagnos)
tt0080120,nm0317039,3,,Baseball Fury
tt0080120,nm0561033,3,,Lizzie
tt0080120,nm0460208,3,,Lizzie
tt0080120,nm0892481,3,,Lizzie
tt0080120,nm0072338,3,,Lizzie
tt0080120,nm2936646,3,,Lizzie
tt0080120,nm0728552,3,,Lizzie
tt0080120,nm0163882,3,,Lizzie
tt0080120,nm0114396,3,,Lizzie
tt0080120,nm0016315,3,,Lizzie (as Iris Alahanti)
tt0080120,nm0888792,3,,Lizzie
tt0080120,nm0216396,3,,Lizzie (as Laura De Lano)
tt0080120,nm2780533,3,,Lizzie
tt0080120,nm0528316,3,,Lizzie
tt0080120,nm0062644,3,,Punk (as Craig Baxley)
tt0080120,nm0049270,3,,Punk
tt0080120,nm0062646,3,,Punk
tt0080120,nm0790601,3,,Punk
tt0080120,nm0368718,3,,Punk
tt0080120,nm0400232,3,,Punk (as Tom Huff)
tt0080120,nm0216312,3,,Punk
tt0080120,nm0450815,3,,Police
tt0080120,nm0799075,3,,Police
tt0080120,nm0484739,3,,Police
tt0080120,nm0273975,3,,Police
tt0080120,nm0281218,3,,Police
tt0080120,nm0161854,3,,Police
tt0080120,nm0565082,3,,Police (as Charlie McCarthy)
tt0080120,nm0164570,3,,Police
tt0080120,nm0536312,3,,Police (as Vic Magnotta)
tt0099810,nm0001532,1,,
tt0099810,nm0002007,2,novel,
tt0099810,nm0272511,2,screenplay,
tt0099810,nm0829329,2,screenplay,
tt0099810,nm0787072,2,screenplay,
tt0099810,nm0000125,3,,Marko Ramius
tt0099810,nm0000285,3,,Jack Ryan
tt0099810,nm0001277,3,,Bart Mancuso
tt0099810,nm0000554,3,,Captain Borodin
tt0099810,nm0000469,3,,Admiral Greer
tt0099810,nm0000722,3,,Andrei Lysenko
tt0099810,nm0430151,3,,Jeffrey Pelt
tt0099810,nm0278752,3,,Ivan Putin
tt0099810,nm0000347,3,,Dr. Petrov
tt0099810,nm0005524,3,,Seaman Jones
